,show,season,episode_number,title,airdate,rating,total_votes
1685,supernatural,1,13,Route 666,31 Jan. 2006,7.3,"(6,074)"
1686,supernatural,1,14,Nightmare,7 Feb. 2006,8.1,"(5,677)"
1687,supernatural,1,15,The Benders,14 Feb. 2006,8.2,"(5,861)"
1688,supernatural,1,16,Shadow,28 Feb. 2006,8.5,"(5,609)"
1689,supernatural,1,17,Hell House,30 Mar. 2006,8.2,"(5,770)"
1690,supernatural,1,18,Something Wicked,6 Apr. 2006,8.5,"(5,715)"
1691,supernatural,1,19,Provenance,13 Apr. 2006,8.6,"(5,985)"
1692,supernatural,1,20,Dead Man's Blood,20 Apr. 2006,8.4,"(5,514)"
1693,supernatural,1,21,Salvation,27 Apr. 2006,8.8,"(5,739)"
1694,supernatural,1,22,Devil's Trap,4 May 2006,9.2,"(6,617)"
1695,supernatural,2,1,In My Time of Dying,28 Sep. 2006,9.2,"(6,872)"
1696,supernatural,2,2,Everybody Loves a Clown,5 Oct. 2006,8.1,"(5,527)"
1697,supernatural,2,3,Bloodlust,12 Oct. 2006,8.2,"(5,274)"
1698,supernatural,2,4,Children Shouldn't Play with Dead Things,19 Oct. 2006,7.9,"(5,174)"
1699,supernatural,2,5,Simon Said,26 Oct. 2006,8.4,"(5,211)"
1700,supernatural,2,6,No Exit,2 Nov. 2006,8.2,"(5,142)"
1701,supernatural,2,7,The Usual Suspects,9 Nov. 2006,8.5,"(5,380)"
1702,supernatural,2,8,Crossroad Blues,16 Nov. 2006,8.7,"(5,414)"
1703,supernatural,2,9,Croatoan,7 Dec. 2006,8.6,"(5,486)"
1704,supernatural,2,10,Hunted,11 Jan. 2007,8.4,"(5,026)"
1705,supernatural,2,11,Playthings,18 Jan. 2007,8.3,"(5,188)"
1706,supernatural,2,12,Nightshifter,25 Jan. 2007,8.9,"(5,661)"
1707,supernatural,2,13,Houses of the Holy,1 Feb. 2007,7.9,"(5,027)"
1708,supernatural,2,14,Born Under a Bad Sign,8 Feb. 2007,8.7,"(5,354)"
1709,supernatural,2,15,Tall Tales,15 Feb. 2007,9.1,"(6,637)"
1710,supernatural,2,16,Roadkill,15 Mar. 2007,8.8,"(5,885)"
1711,supernatural,2,17,Heart,22 Mar. 2007,8.7,"(6,044)"
1712,supernatural,2,18,Hollywood Babylon,19 Apr. 2007,8.4,"(5,573)"
1713,supernatural,2,19,Folsom Prison Blues,26 Apr. 2007,8.6,"(5,293)"
1714,supernatural,2,20,What Is and What Should Never Be,3 May 2007,9.3,"(6,818)"
1715,supernatural,2,21,All Hell Breaks Loose: Part 1,10 May 2007,9.1,"(5,879)"
1716,supernatural,2,22,All Hell Breaks Loose: Part 2,17 May 2007,9.4,"(6,809)"
1717,supernatural,3,1,The Magnificent Seven,4 Oct. 2007,8.5,"(5,311)"
1718,supernatural,3,2,The Kids Are Alright,11 Oct. 2007,8.6,"(5,213)"
1719,supernatural,3,3,Bad Day at Black Rock,18 Oct. 2007,9.2,"(6,551)"
1720,supernatural,3,4,Sin City,25 Oct. 2007,8.2,"(4,916)"
1721,supernatural,3,5,Bedtime Stories,1 Nov. 2007,8.3,"(4,983)"
1722,supernatural,3,6,Red Sky at Morning,8 Nov. 2007,8.0,"(4,924)"
1723,supernatural,3,7,Fresh Blood,15 Nov. 2007,8.4,"(4,842)"
1724,supernatural,3,8,A Very Supernatural Christmas,13 Dec. 2007,8.6,"(5,656)"
1725,supernatural,3,9,Malleus Maleficarum,31 Jan. 2008,8.4,"(4,848)"
1726,supernatural,3,10,Dream a Little Dream of Me,7 Feb. 2008,8.4,"(4,879)"
1727,supernatural,3,11,Mystery Spot,14 Feb. 2008,9.4,"(8,222)"
1728,supernatural,3,12,Jus in Bello,21 Feb. 2008,9.3,"(6,459)"
1729,supernatural,3,13,Ghostfacers,24 Apr. 2008,7.6,"(5,985)"
1730,supernatural,3,14,Long Distance Call,1 May 2008,7.8,"(4,664)"
1731,supernatural,3,15,Time Is on My Side,8 May 2008,8.4,"(4,778)"
1732,supernatural,3,16,No Rest for the Wicked,15 May 2008,9.2,"(6,136)"
1733,supernatural,4,1,Lazarus Rising,18 Sep. 2008,9.4,"(8,123)"
1734,supernatural,4,2,"Are You There, God? It's Me, Dean Winchester",25 Sep. 2008,8.5,"(5,159)"
1735,supernatural,4,3,In the Beginning,2 Oct. 2008,9.2,"(6,339)"
1736,supernatural,4,4,Metamorphosis,9 Oct. 2008,8.0,"(4,471)"
1737,supernatural,4,5,Monster Movie,16 Oct. 2008,8.4,"(5,819)"
1738,supernatural,4,6,Yellow Fever,23 Oct. 2008,9.1,"(6,759)"
1739,supernatural,4,7,"It's the Great Pumpkin, Sam Winchester",30 Oct. 2008,8.4,"(4,913)"
1740,supernatural,4,8,Wishful Thinking,6 Nov. 2008,8.6,"(4,792)"
1741,supernatural,4,9,I Know What You Did Last Summer,13 Nov. 2008,8.6,"(4,997)"
1742,supernatural,4,10,Heaven and Hell,20 Nov. 2008,8.9,"(5,393)"
1743,supernatural,4,11,Family Remains,15 Jan. 2009,7.9,"(4,519)"
1744,supernatural,4,12,Criss Angel Is a Douche Bag,22 Jan. 2009,7.9,"(4,426)"
1745,supernatural,4,13,After School Special,29 Jan. 2009,8.6,"(5,305)"
1746,supernatural,4,14,Sex and Violence,5 Feb. 2009,8.4,"(4,695)"
1747,supernatural,4,15,Death Takes a Holiday,12 Mar. 2009,8.6,"(4,883)"
1748,supernatural,4,16,On the Head of a Pin,19 Mar. 2009,9.1,"(5,605)"
1749,supernatural,4,17,It's a Terrible Life,26 Mar. 2009,8.6,"(5,156)"
1750,supernatural,4,18,The Monster at the End of This Book,2 Apr. 2009,9.2,"(6,108)"
1751,supernatural,4,19,Jump the Shark,23 Apr. 2009,8.2,"(4,210)"
1752,supernatural,4,20,The Rapture,30 Apr. 2009,8.7,"(4,949)"
1753,supernatural,4,21,When the Levee Breaks,7 May 2009,8.5,"(4,676)"
1754,supernatural,4,22,Lucifer Rising,14 May 2009,9.3,"(6,149)"
1755,supernatural,5,1,Sympathy for the Devil,10 Sep. 2009,8.7,"(4,862)"
1756,supernatural,5,2,"Good God, Y'All",17 Sep. 2009,8.6,"(4,500)"
1757,supernatural,5,3,Free to Be You and Me,24 Sep. 2009,8.5,"(4,631)"
1758,supernatural,5,4,The End,1 Oct. 2009,9.1,"(5,472)"
1759,supernatural,5,5,Fallen Idols,8 Oct. 2009,7.9,"(4,414)"
1760,supernatural,5,6,I Believe the Children Are Our Future,15 Oct. 2009,8.5,"(4,416)"
1761,supernatural,5,7,The Curious Case of Dean Winchester,29 Oct. 2009,8.7,"(4,823)"
1762,supernatural,5,8,Changing Channels,5 Nov. 2009,9.6,"(10,104)"
1763,supernatural,5,9,The Real Ghostbusters,12 Nov. 2009,8.8,"(4,898)"
1764,supernatural,5,10,Abandon All Hope,19 Nov. 2009,9.2,"(5,514)"
1765,supernatural,5,11,"Sam, Interrupted",21 Jan. 2010,8.5,"(4,482)"
1766,supernatural,5,12,Swap Meat,28 Jan. 2010,8.2,"(4,226)"
1767,supernatural,5,13,The Song Remains the Same,4 Feb. 2010,9.0,"(4,934)"
1768,supernatural,5,14,My Bloody Valentine,11 Feb. 2010,8.8,"(4,694)"
1769,supernatural,5,15,Dead Men Don't Wear Plaid,25 Mar. 2010,8.4,"(4,065)"
1770,supernatural,5,16,Dark Side of the Moon,1 Apr. 2010,8.7,"(4,554)"
1771,supernatural,5,17,99 Problems,8 Apr. 2010,8.3,"(4,177)"
1772,supernatural,5,18,Point of No Return,15 Apr. 2010,8.9,"(4,561)"
1773,supernatural,5,19,Hammer of the Gods,22 Apr. 2010,9.0,"(5,192)"
1774,supernatural,5,20,The Devil You Know,29 Apr. 2010,8.6,"(4,030)"
1775,supernatural,5,21,Two Minutes to Midnight,6 May 2010,9.2,"(5,169)"
1776,supernatural,5,22,Swan Song,13 May 2010,9.7,"(10,676)"
1777,supernatural,6,1,Exile on Main St.,24 Sep. 2010,7.6,"(4,328)"
1778,supernatural,6,2,Two and a Half Men,1 Oct. 2010,7.8,"(3,751)"
1779,supernatural,6,3,The Third Man,8 Oct. 2010,8.1,"(3,675)"
1780,supernatural,6,4,Weekend at Bobby's,15 Oct. 2010,9.1,"(4,833)"
1781,supernatural,6,5,Live Free or Twi-hard,22 Oct. 2010,8.3,"(3,825)"
1782,supernatural,6,6,You Can't Handle the Truth,29 Oct. 2010,8.4,"(3,678)"
1783,supernatural,6,7,Family Matters,5 Nov. 2010,8.0,"(3,486)"
1784,supernatural,6,8,All Dogs Go to Heaven,12 Nov. 2010,7.7,"(3,505)"
1785,supernatural,6,9,Clap Your Hands If You Believe,19 Nov. 2010,8.4,"(4,003)"
1786,supernatural,6,10,Caged Heat,3 Dec. 2010,8.6,"(3,719)"
1787,supernatural,6,11,Appointment in Samarra,10 Dec. 2010,9.1,"(4,137)"
1788,supernatural,6,12,Like a Virgin,4 Feb. 2011,8.2,"(3,612)"
1789,supernatural,6,13,Unforgiven,11 Feb. 2011,7.9,"(3,388)"
1790,supernatural,6,14,Mannequin 3: The Reckoning,18 Feb. 2011,7.4,"(3,507)"
1791,supernatural,6,15,The French Mistake,25 Feb. 2011,9.6,"(10,152)"
1792,supernatural,6,16,And Then There Were None,4 Mar. 2011,8.2,"(3,451)"
1793,supernatural,6,17,My Heart Will Go On,15 Apr. 2011,8.6,"(3,905)"
1794,supernatural,6,18,Frontierland,22 Apr. 2011,9.0,"(4,388)"
1795,supernatural,6,19,Mommy Dearest,29 Apr. 2011,8.5,"(3,584)"
1796,supernatural,6,20,The Man Who Would Be King,6 May 2011,8.9,"(4,486)"
1797,supernatural,6,21,Let It Bleed,20 May 2011,8.5,"(3,581)"
1798,supernatural,6,22,The Man Who Knew Too Much,20 May 2011,8.9,"(4,250)"
1799,supernatural,7,1,Meet the New Boss,23 Sep. 2011,9.0,"(4,682)"
1800,supernatural,7,2,"Hello, Cruel World",30 Sep. 2011,8.4,"(3,589)"
1801,supernatural,7,3,The Girl Next Door,7 Oct. 2011,8.1,"(3,688)"
1802,supernatural,7,4,Defending Your Life,14 Oct. 2011,7.9,"(3,489)"
1803,supernatural,7,5,"Shut Up, Dr. Phil",21 Oct. 2011,8.0,"(3,781)"
1804,supernatural,7,6,Slash Fiction,28 Oct. 2011,8.6,"(3,701)"
1805,supernatural,7,7,The Mentalists,4 Nov. 2011,7.9,"(3,351)"
1806,supernatural,7,8,"Season Seven, Time for a Wedding!",11 Nov. 2011,7.8,"(3,727)"
1807,supernatural,7,9,How to Win Friends and Influence Monsters,18 Nov. 2011,8.4,"(3,410)"
1808,supernatural,7,10,Death's Door,2 Dec. 2011,9.2,"(4,617)"
1809,supernatural,7,11,Adventures in Babysitting,6 Jan. 2012,8.0,"(3,488)"
1810,supernatural,7,12,Time After Time,13 Jan. 2012,8.8,"(4,112)"
1811,supernatural,7,13,The Slice Girls,3 Feb. 2012,8.0,"(3,506)"
1812,supernatural,7,14,Plucky Pennywhistle's Magical Menagerie,10 Feb. 2012,8.0,"(3,564)"
1813,supernatural,7,15,Repo Man,17 Feb. 2012,8.1,"(3,382)"
1814,supernatural,7,16,Out with the Old,16 Mar. 2012,8.1,"(3,352)"
1815,supernatural,7,17,The Born-Again Identity,23 Mar. 2012,8.9,"(4,244)"
1816,supernatural,7,18,"Party On, Garth",30 Mar. 2012,8.4,"(3,538)"
1817,supernatural,7,19,Of Grave Importance,20 Apr. 2012,8.4,"(3,425)"
1818,supernatural,7,20,The Girl with the Dungeons and Dragons Tattoo,27 Apr. 2012,9.0,"(4,325)"
1819,supernatural,7,21,Reading is Fundamental,4 May 2012,8.5,"(3,484)"
1820,supernatural,7,22,There Will Be Blood,11 May 2012,8.4,"(3,291)"
1821,supernatural,7,23,Survival of the Fittest,18 May 2012,8.8,"(4,143)"
1822,supernatural,8,1,We Need to Talk About Kevin,3 Oct. 2012,8.2,"(4,005)"
1823,supernatural,8,2,"What's Up, Tiger Mommy?",10 Oct. 2012,8.3,"(3,927)"
1824,supernatural,8,3,Heartache,17 Oct. 2012,7.6,"(3,838)"
1825,supernatural,8,4,Bitten,24 Oct. 2012,7.1,"(4,740)"
1826,supernatural,8,5,Blood Brother,31 Oct. 2012,8.0,"(3,739)"
1827,supernatural,8,6,Southern Comfort,7 Nov. 2012,7.9,"(3,338)"
1828,supernatural,8,7,A Little Slice of Kevin,14 Nov. 2012,8.3,"(3,725)"
1829,supernatural,8,8,Hunteri Heroici,28 Nov. 2012,8.8,"(4,501)"
1830,supernatural,8,9,Citizen Fang,5 Dec. 2012,8.2,"(3,342)"
1831,supernatural,8,10,Torn and Frayed,16 Jan. 2013,8.2,"(3,655)"
1832,supernatural,8,11,LARP and the Real Girl,23 Jan. 2013,8.7,"(4,220)"
1833,supernatural,8,12,As Time Goes By,30 Jan. 2013,9.0,"(4,386)"
1834,supernatural,8,13,Everybody Hates Hitler,6 Feb. 2013,8.4,"(3,730)"
1835,supernatural,8,14,Trial and Error,13 Feb. 2013,8.5,"(3,376)"
1836,supernatural,8,15,Man's Best Friend with Benefits,20 Feb. 2013,7.3,"(3,333)"
1837,supernatural,8,16,Remember the Titans,27 Feb. 2013,7.6,"(3,354)"
1838,supernatural,8,17,Goodbye Stranger,20 Mar. 2013,8.6,"(3,640)"
1839,supernatural,8,18,Freaks and Geeks,27 Mar. 2013,7.4,"(3,321)"
1840,supernatural,8,19,Taxi Driver,3 Apr. 2013,8.6,"(3,453)"
1841,supernatural,8,20,Pac-Man Fever,24 Apr. 2013,8.4,"(3,471)"
1842,supernatural,8,21,The Great Escapist,1 May 2013,8.5,"(3,523)"
1843,supernatural,8,22,Clip Show,8 May 2013,8.5,"(3,587)"
1844,supernatural,8,23,Sacrifice,15 May 2013,9.3,"(5,603)"
1845,supernatural,9,1,I Think I'm Gonna Like It Here,8 Oct. 2013,8.7,"(4,497)"
1846,supernatural,9,2,Devil May Care,15 Oct. 2013,8.3,"(3,475)"
1847,supernatural,9,3,I'm No Angel,22 Oct. 2013,8.3,"(3,552)"
1848,supernatural,9,4,Slumber Party,29 Oct. 2013,8.0,"(3,902)"
1849,supernatural,9,5,Dog Dean Afternoon,5 Nov. 2013,8.6,"(4,344)"
1850,supernatural,9,6,Heaven Can't Wait,12 Nov. 2013,8.2,"(3,492)"
1851,supernatural,9,7,Bad Boys,19 Nov. 2013,8.3,"(3,636)"
1852,supernatural,9,8,Rock and a Hard Place,26 Nov. 2013,7.8,"(3,400)"
1853,supernatural,9,9,Holy Terror,3 Dec. 2013,8.7,"(3,643)"
1854,supernatural,9,10,Road Trip,14 Jan. 2014,8.9,"(3,805)"
1855,supernatural,9,11,First Born,21 Jan. 2014,9.1,"(4,116)"
1856,supernatural,9,12,Sharp Teeth,28 Jan. 2014,7.4,"(3,162)"
1857,supernatural,9,13,The Purge,4 Feb. 2014,7.6,"(3,234)"
1858,supernatural,9,14,Captives,25 Feb. 2014,8.1,"(3,084)"
1859,supernatural,9,15,#thinman,4 Mar. 2014,7.2,"(3,296)"
1860,supernatural,9,16,Blade Runners,18 Mar. 2014,8.3,"(3,118)"
1861,supernatural,9,17,Mother's Little Helper,25 Mar. 2014,8.5,"(3,335)"
1862,supernatural,9,18,Meta Fiction,15 Apr. 2014,8.2,"(3,272)"
1863,supernatural,9,19,Alex Annie Alexis Ann,22 Apr. 2014,7.5,"(3,170)"
1864,supernatural,9,20,Bloodlines,29 Apr. 2014,5.8,"(5,348)"
1865,supernatural,9,21,King of the Damned,6 May 2014,8.7,"(3,408)"
1866,supernatural,9,22,Stairway to Heaven,13 May 2014,8.4,"(3,221)"
1867,supernatural,9,23,Do You Believe in Miracles,20 May 2014,9.3,"(5,190)"
1868,supernatural,10,1,Black,7 Oct. 2014,8.3,"(4,147)"
1869,supernatural,10,2,Reichenbach,14 Oct. 2014,8.6,"(3,839)"
1870,supernatural,10,3,Soul Survivor,21 Oct. 2014,8.3,"(3,642)"
1871,supernatural,10,4,Paper Moon,28 Oct. 2014,7.1,"(3,446)"
1872,supernatural,10,5,Fan Fiction,11 Nov. 2014,9.4,"(8,568)"
1873,supernatural,10,6,Ask Jeeves,18 Nov. 2014,7.9,"(3,404)"
1874,supernatural,10,7,"Girls, Girls, Girls",25 Nov. 2014,8.2,"(3,236)"
1875,supernatural,10,8,Hibbing 911,2 Dec. 2014,7.8,"(3,282)"
1876,supernatural,10,9,The Things We Left Behind,9 Dec. 2014,8.1,"(3,330)"
1877,supernatural,10,10,The Hunter Games,20 Jan. 2015,7.8,"(3,115)"
1878,supernatural,10,11,There's No Place Like Home,27 Jan. 2015,7.8,"(3,189)"
1879,supernatural,10,12,About a Boy,3 Feb. 2015,8.5,"(3,582)"
1880,supernatural,10,13,Halt & Catch Fire,10 Feb. 2015,7.2,"(3,137)"
1881,supernatural,10,14,The Executioner's Song,17 Feb. 2015,8.8,"(3,679)"
1882,supernatural,10,15,The Things They Carried,18 Mar. 2015,7.9,"(2,958)"
1883,supernatural,10,16,Paint It Black,25 Mar. 2015,7.2,"(2,982)"
1884,supernatural,10,17,Inside Man,1 Apr. 2015,8.6,"(3,243)"
1885,supernatural,10,18,Book of the Damned,15 Apr. 2015,8.7,"(3,349)"
1886,supernatural,10,19,The Werther Project,22 Apr. 2015,8.4,"(2,987)"
1887,supernatural,10,20,Angel Heart,29 Apr. 2015,8.2,"(3,112)"
1888,supernatural,10,21,Dark Dynasty,6 May 2015,7.4,"(3,919)"
1889,supernatural,10,22,The Prisoner,13 May 2015,9.1,"(3,824)"
1890,supernatural,10,23,Brother's Keeper,20 May 2015,9.1,"(4,298)"
1891,supernatural,11,1,"Out of the Darkness, Into the Fire",7 Oct. 2015,8.5,"(3,857)"
1892,supernatural,11,2,Form and Void,14 Oct. 2015,8.6,"(3,388)"
1893,supernatural,11,3,The Bad Seed,21 Oct. 2015,8.1,"(3,098)"
1894,supernatural,11,4,Baby,28 Oct. 2015,9.4,"(6,771)"
1895,supernatural,11,5,Thin Lizzie,4 Nov. 2015,8.2,"(3,006)"
1896,supernatural,11,6,Our Little World,11 Nov. 2015,8.4,"(3,104)"
1897,supernatural,11,7,Plush,18 Nov. 2015,8.0,"(2,982)"
1898,supernatural,11,8,Just My Imagination,2 Dec. 2015,8.8,"(4,034)"
1899,supernatural,11,9,"O Brother, Where Art Thou?",9 Dec. 2015,9.2,"(4,210)"
1900,supernatural,11,10,The Devil in the Details,20 Jan. 2016,9.1,"(3,742)"
1901,supernatural,11,11,Into the Mystic,27 Jan. 2016,8.4,"(2,988)"
1902,supernatural,11,12,Don't You Forget About Me,3 Feb. 2016,8.2,"(3,056)"
1903,supernatural,11,13,Love Hurts,10 Feb. 2016,7.9,"(2,750)"
1904,supernatural,11,14,The Vessel,17 Feb. 2016,8.7,"(3,214)"
1905,supernatural,11,15,Beyond the Mat,24 Feb. 2016,7.7,"(2,865)"
1906,supernatural,11,16,Safe House,23 Mar. 2016,8.8,"(3,288)"
1907,supernatural,11,17,Red Meat,30 Mar. 2016,8.2,"(3,111)"
1908,supernatural,11,18,Hell's Angel,6 Apr. 2016,8.8,"(3,177)"
1909,supernatural,11,19,The Chitters,27 Apr. 2016,7.5,"(2,918)"
1910,supernatural,11,20,Don't Call Me Shurley,4 May 2016,9.4,"(6,183)"
1911,supernatural,11,21,All in the Family,11 May 2016,8.8,"(3,207)"
1912,supernatural,11,22,We Happy Few,18 May 2016,8.8,"(3,215)"
1913,supernatural,11,23,Alpha and Omega,25 May 2016,8.5,"(3,539)"
1914,supernatural,12,1,Keep Calm and Carry On,13 Oct. 2016,8.4,"(3,428)"
1915,supernatural,12,2,Mamma Mia,20 Oct. 2016,8.1,"(2,899)"
1916,supernatural,12,3,The Foundry,27 Oct. 2016,7.9,"(2,733)"
1917,supernatural,12,4,American Nightmare,3 Nov. 2016,8.1,"(2,775)"
1918,supernatural,12,5,The One You've Been Waiting For,10 Nov. 2016,7.4,"(3,065)"
1919,supernatural,12,6,Celebrating the Life of Asa Fox,17 Nov. 2016,8.3,"(2,826)"
1920,supernatural,12,7,Rock Never Dies,1 Dec. 2016,7.5,"(2,670)"
1921,supernatural,12,8,LOTUS,8 Dec. 2016,8.1,"(2,712)"
1922,supernatural,12,9,First Blood,26 Jan. 2017,8.2,"(2,807)"
1923,supernatural,12,10,Lily Sunder Has Some Regrets,2 Feb. 2017,8.2,"(2,725)"
1924,supernatural,12,11,Regarding Dean,9 Feb. 2017,8.9,"(3,411)"
1925,supernatural,12,12,Stuck in the Middle (With You),16 Feb. 2017,9.0,"(3,560)"
1926,supernatural,12,13,Family Feud,23 Feb. 2017,7.6,"(2,424)"
1927,supernatural,12,14,The Raid,2 Mar. 2017,8.3,"(2,467)"
1928,supernatural,12,15,Somewhere Between Heaven and Hell,9 Mar. 2017,8.2,"(2,439)"
1929,supernatural,12,16,Ladies Drink Free,30 Mar. 2017,7.9,"(2,391)"
1930,supernatural,12,17,The British Invasion,6 Apr. 2017,8.0,"(2,341)"
1931,supernatural,12,18,The Memory Remains,13 Apr. 2017,7.8,"(2,299)"
1932,supernatural,12,19,The Future,27 Apr. 2017,8.2,"(2,418)"
1933,supernatural,12,20,Twigs & Twine & Tasha Banes,4 May 2017,7.9,"(2,307)"
1934,supernatural,12,21,There's Something About Mary,11 May 2017,7.2,"(2,889)"
1935,supernatural,12,22,Who We Are,18 May 2017,8.8,"(2,880)"
1936,supernatural,12,23,All Along the Watchtower,18 May 2017,8.9,"(3,311)"
1937,supernatural,13,1,Lost and Found,12 Oct. 2017,8.7,"(3,461)"
1938,supernatural,13,2,The Rising Son,19 Oct. 2017,8.4,"(2,886)"
1939,supernatural,13,3,Patience,26 Oct. 2017,8.0,"(2,797)"
1940,supernatural,13,4,The Big Empty,2 Nov. 2017,8.4,"(2,787)"
1941,supernatural,13,5,Advanced Thanatology,9 Nov. 2017,8.6,"(2,970)"
1942,supernatural,13,6,Tombstone,16 Nov. 2017,8.2,"(2,920)"
1943,supernatural,13,7,War of the Worlds,23 Nov. 2017,8.4,"(2,643)"
1944,supernatural,13,8,The Scorpion and the Frog,30 Nov. 2017,8.2,"(2,616)"
1945,supernatural,13,9,The Bad Place,7 Dec. 2017,8.8,"(3,201)"
1946,supernatural,13,10,Wayward Sisters,18 Jan. 2018,8.1,"(4,814)"
1947,supernatural,13,11,Breakdown,25 Jan. 2018,8.1,"(2,612)"
1948,supernatural,13,12,Various & Sundry Villains,1 Feb. 2018,8.2,"(2,531)"
1949,supernatural,13,13,Devil's Bargain,8 Feb. 2018,8.3,"(2,543)"
1950,supernatural,13,14,Good Intentions,1 Mar. 2018,8.3,"(2,390)"
1951,supernatural,13,15,A Most Holy Man,8 Mar. 2018,7.8,"(2,636)"
1952,supernatural,13,16,ScoobyNatural,29 Mar. 2018,9.6,"(8,072)"
1953,supernatural,13,17,The Thing,5 Apr. 2018,8.2,"(2,378)"
1954,supernatural,13,18,Bring 'em Back Alive,12 Apr. 2018,8.5,"(2,452)"
1955,supernatural,13,19,Funeralia,19 Apr. 2018,8.2,"(2,284)"
1956,supernatural,13,20,Unfinished Business,26 Apr. 2018,8.0,"(2,323)"
1957,supernatural,13,21,Beat the Devil,3 May 2018,8.9,"(2,695)"
1958,supernatural,13,22,Exodus,10 May 2018,8.3,"(2,306)"
1959,supernatural,13,23,Let the Good Times Roll,17 May 2018,8.6,"(2,898)"
1960,supernatural,14,1,Stranger in a Strange Land,11 Oct. 2018,7.8,"(2,719)"
1961,supernatural,14,2,Gods and Monsters,18 Oct. 2018,7.9,"(2,349)"
1962,supernatural,14,3,The Scar,25 Oct. 2018,7.7,"(2,316)"
1963,supernatural,14,4,Mint Condition,1 Nov. 2018,8.6,"(2,677)"
1964,supernatural,14,5,Nightmare Logic,8 Nov. 2018,7.8,"(2,194)"
1965,supernatural,14,6,Optimism,15 Nov. 2018,8.0,"(2,278)"
1966,supernatural,14,7,Unhuman Nature,29 Nov. 2018,8.1,"(2,219)"
1967,supernatural,14,8,Byzantium,6 Dec. 2018,8.4,"(2,364)"
1968,supernatural,14,9,The Spear,13 Dec. 2018,8.1,"(2,221)"
1969,supernatural,14,10,Nihilism,17 Jan. 2019,8.6,"(2,437)"
1970,supernatural,14,11,Damaged Goods,24 Jan. 2019,8.2,"(2,150)"
1971,supernatural,14,12,Prophet and Loss,31 Jan. 2019,8.1,"(2,279)"
1972,supernatural,14,13,Lebanon,7 Feb. 2019,9.3,"(4,171)"
1973,supernatural,14,14,Ouroboros,7 Mar. 2019,8.6,"(2,340)"
1974,supernatural,14,15,Peace of Mind,14 Mar. 2019,8.3,"(2,244)"
1975,supernatural,14,16,Don't Go in the Woods,21 Mar. 2019,7.7,"(2,067)"
1976,supernatural,14,17,Game Night,4 Apr. 2019,7.8,"(2,103)"
1977,supernatural,14,18,Absence,11 Apr. 2019,7.8,"(2,113)"
1978,supernatural,14,19,Jack in the Box,18 Apr. 2019,8.0,"(2,081)"
1979,supernatural,14,20,Moriah,25 Apr. 2019,9.3,"(3,736)"
1980,supernatural,15,1,Back and to the Future,10 Oct. 2019,8.1,"(3,343)"
1981,supernatural,15,2,Raising Hell,17 Oct. 2019,7.4,"(2,977)"
1982,supernatural,15,3,The Rupture,24 Oct. 2019,8.4,"(3,466)"
1983,supernatural,15,4,Atomic Monsters,7 Nov. 2019,8.2,"(2,695)"
1984,supernatural,15,5,Proverbs 17:3,14 Nov. 2019,8.5,"(2,643)"
1985,supernatural,15,6,Golden Time,21 Nov. 2019,7.9,"(2,704)"
1986,supernatural,15,7,Last Call,5 Dec. 2019,8.0,"(2,887)"
1987,supernatural,15,8,"Our Father, Who Aren't in Heaven",12 Dec. 2019,8.5,"(2,816)"
1988,supernatural,15,9,The Trap,16 Jan. 2020,8.2,"(3,351)"
1989,supernatural,15,10,The Heroes' Journey,23 Jan. 2020,8.0,"(2,671)"
1990,supernatural,15,11,The Gamblers,30 Jan. 2020,8.3,"(3,018)"
1991,supernatural,15,12,Galaxy Brain,16 Mar. 2020,7.4,"(2,487)"
1992,supernatural,15,13,Destiny's Child,23 Mar. 2020,8.2,"(2,708)"
1993,supernatural,15,14,Last Holiday,8 Oct. 2020,8.5,"(3,239)"
1994,supernatural,15,15,Gimme Shelter,15 Oct. 2020,7.5,"(2,581)"
1995,supernatural,15,16,Drag Me Away (From You),22 Oct. 2020,7.2,"(2,378)"
1996,supernatural,15,17,Unity,29 Oct. 2020,8.3,"(3,960)"
1997,supernatural,15,18,Despair,5 Nov. 2020,8.4,"(7,521)"
1998,supernatural,15,19,Inherit the Earth,12 Nov. 2020,8.4,"(7,289)"
1999,supernatural,15,20,Carry On,19 Nov. 2020,6.8,"(22,356)"
2000,modern_family,1,1,Pilot,23 Sep. 2009,8.2,"(4,127)"
2001,modern_family,1,2,The Bicycle Thief,30 Sep. 2009,8.1,"(3,402)"
2002,modern_family,1,3,Come Fly with Me,7 Oct. 2009,7.9,"(3,019)"
2003,modern_family,1,4,The Incident,14 Oct. 2009,8.1,"(3,085)"
2004,modern_family,1,5,Coal Digger,21 Oct. 2009,8.2,"(2,954)"
2005,modern_family,1,6,Run for Your Wife,28 Oct. 2009,7.7,"(2,809)"
2006,modern_family,1,7,En Garde,4 Nov. 2009,7.9,"(2,760)"
2007,modern_family,1,8,Great Expectations,18 Nov. 2009,7.8,"(2,859)"
2008,modern_family,1,9,Fizbo,25 Nov. 2009,8.6,"(3,217)"
2009,modern_family,1,10,Undeck the Halls,9 Dec. 2009,8.0,"(2,668)"
2010,modern_family,1,11,Up All Night,6 Jan. 2010,7.9,"(2,624)"
2011,modern_family,1,12,Not in My House,13 Jan. 2010,7.8,"(2,561)"
2012,modern_family,1,13,Fifteen Percent,20 Jan. 2010,8.0,"(2,633)"
2013,modern_family,1,14,Moon Landing,3 Feb. 2010,8.0,"(2,595)"
